3437	128.574298000	0x0304	1	51
3439	128.638958000	0x0304	1	51
3441	128.702089000	0x0304	1	51
3443	128.765193000	0x0304	1	51
3445	128.829768000	0x0304	1	51
3447	128.893622000	0x0304	1	51
3449	128.956939000	0x0304	1	51
3451	128.958526000	0x0304	1	51
3453	129.021838000	0x0304	1	51
3455	129.023449000	0x0304	1	51
3457	129.085785000	0x0304	1	51
3459	129.087159000	0x0304	1	51
3461	129.150488000	0x0304	1	51
3463	129.152023000	0x0304	1	51
3465	129.213440000	0x0304	1	51
3467	129.214892000	0x0304	1	51
3469	129.277566000	0x0304	1	51
3471	129.279006000	0x0304	1	51
3473	129.342327000	0x0304	1	51
3475	129.343987000	0x0304	1	51
3477	129.405586000	0x0304	1	51
3479	129.406873000	0x0304	1	51
3481	129.469999000	0x0304	1	51
3483	129.471501000	0x0304	1	51
3485	129.533743000	0x0304	1	51
3487	129.535047000	0x0304	1	51
3489	129.597586000	0x0304	1	51
3491	129.598926000	0x0304	1	51
3493	129.661489000	0x0304	1	51
3495	129.663020000	0x0304	1	51
3497	129.726075000	0x0304	1	51
3499	129.727555000	0x0304	1	51
3501	129.789956000	0x0304	1	51
3503	129.791391000	0x0304	1	51
3505	129.854144000	0x0304	1	51
3507	129.855898000	0x0304	1	51
3509	129.917636000	0x0304	1	51
3511	129.981679000	0x0304	1	51
3513	129.983318000	0x0304	1	51
3515	130.046110000	0x0304	1	51
3517	130.111095000	0x0304	1	51
3519	130.174073000	0x0304	1	51
3521	130.175813000	0x0304	1	51
3523	130.238279000	0x0304	1	51
3525	130.239580000	0x0304	1	51
3527	130.302548000	0x0304	1	51
3529	130.365413000	0x0304	1	51
3531	130.367096000	0x0304	1	51
3533	130.430109000	0x0304	1	51
3535	130.493902000	0x0304	1	51
3537	130.557447000	0x0304	1	51
3539	130.559015000	0x0304	1	51
3541	130.621741000	0x0304	1	51
