2109	101.560077000	0x21				
2111	101.561684000	0x21				
2113	101.620283000	0x21				
2115	101.621672000	0x21				
2117	101.683339000	0x21				
2119	101.684684000	0x21				
2121	101.743584000	0x21				
2123	101.745064000	0x21				
2125	101.806750000	0x21				
2127	101.808180000	0x21				
2129	101.883932000	0x21				
2131	101.885183000	0x21				
2133	101.944809000	0x21				
2135	101.946078000	0x21				
2137	102.007039000	0x21				
2139	102.008454000	0x21				
2141	102.068042000	0x21				
2143	102.069259000	0x21				
2145	102.129774000	0x21				
2147	102.131463000	0x21				
2149	102.191138000	0x21				
2151	102.192682000	0x21				
2153	102.268924000	0x21				
2155	102.270257000	0x21				
2157	102.328546000	0x21				
2159	102.329842000	0x21				
2161	102.390914000	0x21				
2163	102.392329000	0x21				
2165	102.451183000	0x21				
2167	102.452668000	0x21				
2169	102.513599000	0x21				
2171	102.515305000	0x21				
2173	102.575808000	0x21				
2175	102.577169000	0x21				
2177	102.637305000	0x21				
2179	102.638901000	0x21				
2181	102.714712000	0x21				
2183	102.716309000	0x21				
2185	102.774694000	0x21				
2187	102.837322000	0x21				
2188	102.838382000	0x21				
2191	102.840321000	0x21				
2195	102.841877000	0x21				
2201	102.875779000	0x21				
2203	103.428707000	0x21				
2205	104.580615000	0x21				
2207	104.582332000	0x21				
2209	104.583836000	0x21				
2217	104.943983000	0x21				
2219	106.191259000	0x21				
2221	106.192943000	0x21				
2225	106.194497000	0x21				
2231	106.939468000	0x21				
2233	107.037743000	0x21				
2235	107.815280000	0x21				
2237	107.844677000	0x21				
2239	107.846309000	0x21				
2241	107.847788000	0x21				
2249	107.967214000	0x21				
2251	110.244069000	0x21				
2253	110.245687000	0x21				
2255	110.247279000	0x21				
2263	110.614063000	0x21				
2265	110.615795000	0x21				
2267	110.653434000	0x21				
2269	110.718078000	0x21				
2271	110.781200000	0x21				
2273	110.846182000	0x21				
2275	110.910735000	0x21				
2277	110.912391000	0x21				
2279	110.973418000	0x21				
2281	110.975042000	0x21				
2283	111.037255000	0x21				
2285	111.038769000	0x21				
2287	111.101777000	0x21				
2289	111.103105000	0x21				
2291	111.165682000	0x21				
2293	111.167269000	0x21				
2295	111.231172000	0x21				
2297	111.232718000	0x21				
2299	111.294719000	0x21				
2301	111.296028000	0x21				
2303	111.359238000	0x21				
2305	111.360810000	0x21				
2307	111.422476000	0x21				
2309	111.423894000	0x21				
2311	111.485829000	0x21				
2313	111.487211000	0x21				
2315	111.549508000	0x21				
2317	111.550851000	0x21				
2319	111.614191000	0x21				
2321	111.615656000	0x21				
2323	111.677619000	0x21				
2325	111.679193000	0x21				
2327	111.741607000	0x21				
2329	111.742798000	0x21				
2331	111.805267000	0x21				
2333	111.806792000	0x21				
2335	111.871607000	0x21				
2337	111.933890000	0x21				
2339	111.935231000	0x21				
2341	111.999082000	0x21				
2343	112.061117000	0x21				
2345	112.062681000	0x21				
2347	112.127057000	0x21				
2349	112.190733000	0x21				
2351	112.192284000	0x21				
2353	112.254699000	0x21				
2355	112.318859000	0x21				
2357	112.320487000	0x21				
2359	112.381792000	0x21				
2361	112.445252000	0x21				
2363	112.509552000	0x21				
2365	112.511071000	0x21				
2367	112.573784000	0x21				
2369	112.637606000	0x21				
2371	112.639303000	0x21				
2373	112.701955000	0x21				
2375	112.703306000	0x21				
2377	112.765508000	0x21				
2379	112.767046000	0x21				
2381	112.829455000	0x21				
2383	112.830980000	0x21				
2385	112.894033000	0x21				
2387	112.895628000	0x21				
